SubjectId,WP_coif1_aah_mean,WP_coif1_aav_mean,WP_coif1_aad_mean,WP_coif1_aad_std,WP_coif1_aha_mean,WP_coif1_ahv_mean,WP_coif1_ahv_std,WP_coif1_ahd_std,WP_coif1_ava_mean,WP_coif1_ada_mean,WP_coif1_adv_std,WP_coif1_add_std,WP_coif1_haa_mean,WP_coif1_hav_mean,WP_coif1_had_std,WP_coif1_hhv_std,WP_coif1_hhd_std,WP_coif1_hva_mean,WP_coif1_hva_std,WP_coif1_hvh_std,WP_coif1_hvv_std,WP_coif1_hvd_std,WP_coif1_hdv_std,WP_coif1_hdd_std,WP_coif1_vaa_mean,WP_coif1_vha_mean,task_1_label,task_2_label
case_00140,0.36904294311848557,0.16936417286413874,0.11386249537883071,0.20652310359266587,0.11748117912912275,0.0588050067692916,0.09566657938265617,0.1259043507937552,0.07013852477865341,0.03278972102035964,0.06875898238181126,0.082217474190603,0.05052382102215586,0.029115584092236364,0.051453117422195827,0.07763737721246695,0.06497445132813412,0.02046610062849267,0.029919249655286195,0.04086658031150008,0.03973439810264504,0.044375023605270826,0.04967889745815711,0.04147392301400021,0.029035195979580992,0.02273190142479877,0,2
case_00142,0.36379938009229296,0.172578331423398,0.12195375047031261,0.21221051400788848,0.1436376205559172,0.05917101225616394,0.09864307170873202,0.13424966348189304,0.06897158775693547,0.04107481465636495,0.06443787321512565,0.1202941249187176,0.04994773716202801,0.02779005849462945,0.05351914207330394,0.07597039262164629,0.06409309112908286,0.021001596655396908,0.03655645848064218,0.04596386749303725,0.037776257649559046,0.04706496587147382,0.06431059683891188,0.055429632320545125,0.033262453918925704,0.02106645565859575,0,1
case_00143,0.32643106676974104,0.1997185022364308,0.10547705799885902,0.20689272883897172,0.12372808141754149,0.05321595734065699,0.10004550652284064,0.11921080092504659,0.10060027734186994,0.035449851494246926,0.07326302599458523,0.10539559633726787,0.04740121078904129,0.025259549983994514,0.04294270016433023,0.08002247426675455,0.057826928988583895,0.016492240789539193,0.025711223822224186,0.031394681528442735,0.035339453100108796,0.03682116192638677,0.05329886178372046,0.04573254864461522,0.035441342071569196,0.017815057970447322,0,1
case_00145,0.3989288380565389,0.21670118414624592,0.13274839386834608,0.21168179008987725,0.11561790796071837,0.06085884034381702,0.1023571412423984,0.14265937203183993,0.07503189315398995,0.03442102664983,0.067982881201476,0.09710284699543234,0.050764872242639716,0.02554829836474976,0.049919069350287996,0.06975624744866718,0.0603727766566768,0.018726332407835944,0.02806290639909951,0.03299466001819303,0.028670596991214967,0.04017350736317121,0.04952335024853746,0.04656557993292789,0.024657528071746634,0.01559106368816467,0,2
case_00146,0.3344995788444048,0.2221124342356301,0.12711015754354107,0.21223592062127092,0.13495327983328892,0.05767596623843544,0.07780926456254832,0.14403739908127774,0.10668403434072603,0.037583966466821786,0.07383681762497749,0.10606707878652277,0.056467918481924784,0.02671337001515586,0.05306368413514761,0.07108880553880562,0.05573570688472097,0.02276081681442455,0.027858778432271254,0.03711566862727863,0.028363653770146765,0.03759838574437653,0.059309450980159134,0.04189759707392305,0.044769415177323475,0.026522937800854064,0,1
case_00149,0.28002330920183144,0.20068036793420396,0.10667071635790458,0.17302936710828415,0.10403294472825407,0.053254255078437104,0.07724675906888039,0.12455414637637834,0.08231409786340624,0.033577212917733044,0.06443214477507872,0.0853870943419267,0.04745527667699527,0.026514582047208895,0.041000011986184526,0.07110776232140499,0.05684344718023131,0.0229257527750749,0.029329896901055624,0.030038981308859913,0.028750383233492844,0.034635081209302865,0.05508200308881583,0.050227858734038996,0.030397378044328658,0.01785136548082662,0,1
case_00150,0.3318196933626657,0.1575651572064937,0.10589646347454425,0.1790217081071069,0.12084754686512783,0.053148509441118014,0.08559614398638096,0.11835605108013281,0.06848249764357074,0.032975587983819256,0.06979240662574425,0.1106539798879336,0.04978739206372523,0.028984557764769856,0.04678700847167131,0.06553361025175973,0.059814650730436694,0.019771996817070384,0.02709997142097481,0.0319676045019426,0.033166637008543366,0.03994692237466873,0.051208694020164244,0.04445500833671574,0.025739119020217173,0.019522517277009318,0,1
case_00152,0.3955157122487946,0.2135626990483516,0.12628889901055584,0.20633926420671914,0.1137579748251878,0.05520202714040985,0.08410966928580166,0.1370161500006454,0.060725643441265666,0.02457290765781961,0.04996928070667537,0.07927950156868761,0.05402592973691794,0.024959432229122284,0.046391635125243996,0.06388905280252362,0.05052732552981495,0.014126789894205346,0.01983986090357253,0.022906847215486373,0.024011913242971833,0.036755506832227634,0.044364531425214696,0.043559698404375874,0.021128717228286,0.008344632382524957,0,1
case_00153,0.2386827538337521,0.20839187269756834,0.09724508475939903,0.14718505309811453,0.08910176147738635,0.04743255500309831,0.06060567061268251,0.07720086325115728,0.07492831168887934,0.029718826819576223,0.04380092463681346,0.0664635981624462,0.04978380218438139,0.030675506187500656,0.04087906592039518,0.04912523220244535,0.044501945688992864,0.02015246640163195,0.020903114014158154,0.02484583026251383,0.025312089853083503,0.02978978562965065,0.03580075473008646,0.037755572090343456,0.030283159267297844,0.013429743961097283,0,1
case_00154,0.393556876016478,0.17911874156399696,0.12123317076515636,0.21194557152142654,0.15826272924260906,0.05023222976429834,0.07570931747250365,0.12296780387897517,0.06766922990027836,0.0365795856700417,0.06057433066720975,0.09640832272846264,0.06872199083080785,0.02569014982184293,0.04351197990118328,0.06992728108190101,0.05765900288467507,0.021148021900500708,0.027693317435759684,0.033314447409232305,0.030329782878633485,0.039370232375579114,0.05193869875931719,0.044876270646544335,0.028090270158354892,0.021527738079944368,0,1
case_00155,0.34212169945383286,0.1421004009259208,0.10425441595283987,0.20839373380029597,0.12984933366034102,0.047432311693796754,0.07514390080438567,0.14557617247593663,0.06778947164966848,0.037426408754026204,0.06966395638886516,0.08965021479174395,0.05813320417621889,0.024679906124612457,0.0455028646639562,0.0685139485722337,0.05694243991728644,0.019250482537836552,0.030210672304066342,0.03285806105400428,0.033740742379877085,0.04325818695675008,0.05392745349855554,0.05666297143866382,0.026975079049057778,0.018458397643823437,0,0
case_00156,0.28703329775724495,0.22295863837490013,0.11315749600614185,0.21527972852077437,0.09817882902421463,0.05424752048186237,0.08965604567781257,0.1313638017363508,0.10195017442118169,0.03138926469504517,0.07181973229215391,0.09798901362033516,0.05740243536048739,0.023927898968006577,0.04440807952160713,0.06444210338210515,0.058584717942539666,0.017842164547502395,0.030932970114378233,0.03037550581869498,0.03194262688127605,0.0339324487665738,0.05725909203320316,0.052571320017672604,0.031959792992787735,0.018678492249992594,0,0
case_00157,0.3506227044834545,0.1953183773069222,0.11083038340013839,0.19649852132827142,0.1148470101845688,0.04976146468306582,0.07929449283653021,0.11602626634039656,0.07607067020255694,0.029387347776310045,0.06179429631091193,0.09232677931494618,0.051339141954466566,0.02466127588870728,0.0451260084359518,0.06559941047778296,0.06512791120006158,0.022373163202591015,0.03715401758806959,0.035905947585746785,0.03373435017498121,0.0376568738856007,0.0570356273797784,0.044101945197251954,0.02848556667026593,0.018762711417001258,1,3
case_00158,0.26423929696895687,0.21951993521040397,0.11933967802034946,0.19160511880426095,0.10255043981101576,0.05273478545105308,0.08439516927395206,0.12037230830761424,0.09699465545934506,0.040299797696426075,0.07245298530097649,0.11264536834364657,0.043870792823615175,0.022110374216876987,0.04294053599212174,0.05908347639920263,0.056746951564955156,0.02146024109168664,0.02831218531570141,0.03367709992318597,0.0292481983330393,0.04282927961255187,0.058162328726472305,0.05013322422149048,0.03477212624054447,0.02497711483932671,0,1
case_00159,0.4204827639007811,0.22286136587729274,0.12740966702515943,0.2188612926625359,0.14903840407675065,0.0484919365077804,0.08238512710512061,0.12393702861597405,0.09272827381117027,0.03870496925355847,0.07580648752408933,0.09253429226907489,0.046056026226727935,0.020908112526300433,0.045539600099905354,0.06965981159357038,0.05058821261538068,0.01832746522521014,0.029973712521574263,0.031443033916394615,0.028976088893642372,0.0349285890614831,0.052015972939771206,0.04487999285199957,0.03414343848256406,0.022441631293762806,0,1
case_00160,0.2117541682042107,0.39366082457983304,0.10807763318546273,0.15466506400110314,0.06903661110062746,0.042590524890387865,0.05558851329445437,0.0894954273901186,0.16648053931956855,0.029833570632468262,0.04682046563492595,0.06357724126113237,0.025830603317598292,0.01714715366192961,0.02655290112791021,0.0404482334447058,0.029802284044298466,0.01583315324176433,0.017519565226596596,0.020958005873162107,0.016667297563416963,0.02064048083176881,0.031210035380075073,0.028107899411256354,0.06882255440686245,0.02322616506225951,0,2
case_00162,0.31308480884630957,0.1970904544416736,0.09808076256993903,0.17933447581136738,0.08129241222612678,0.03336890600693613,0.05445692868739259,0.08410463235640123,0.1009194052366445,0.0226329727165072,0.04677980737006242,0.07829680517983477,0.0327705315999193,0.012334820089760464,0.027319822717842408,0.03838331862549948,0.029765702277381876,0.01013585678544736,0.015160358202856357,0.019332170434392275,0.017096042701414158,0.022460515510430108,0.03575466896036479,0.029634985422272577,0.038904525566668215,0.013246119071508466,0,2
case_00163,0.2475124227753351,0.22038387958576566,0.11201502650927404,0.19220507685602994,0.08802182673960002,0.04260537102636638,0.06778651352079178,0.10117242983591494,0.09060073459261347,0.02752213440207754,0.05562357544538237,0.08665494923219096,0.03478743124932855,0.01639996360263592,0.038153613301919284,0.04914751421216585,0.03896993308294159,0.013924161267590579,0.022901214818584828,0.02748163407483081,0.022950028213634364,0.030243094335643327,0.042879486700355,0.032711891923954725,0.026298120006225983,0.014574171670984074,0,1
case_00164,0.28022955011785733,0.27317972713433825,0.1328504471802996,0.22319930115421835,0.13676918679099243,0.046720222202689156,0.06451665420581554,0.08954861394971964,0.12568606393301068,0.03252239452960099,0.06296478052613133,0.07907157029330363,0.060622808978396635,0.01981049304401755,0.038699676209103785,0.050273447213697,0.03953003109509946,0.015810606579821113,0.018986043744314653,0.03656140150118935,0.025666378076223514,0.03490621741149364,0.044045343770260835,0.0369551912028645,0.043854516711917056,0.020652317615859776,0,1
case_00166,0.44486423409271103,0.21603571186359763,0.10588265887311972,0.20219627879168606,0.14383571701321765,0.04194445759168389,0.0671590913980378,0.10064975877035269,0.07956158668944792,0.025868023861317587,0.05215998216619654,0.08136222918991765,0.05442160188424186,0.01879588898798833,0.04180729517437576,0.04917674974560944,0.046577006932932076,0.014119788348909555,0.021210501167987082,0.029866571057209454,0.025234128430567226,0.036355497803318246,0.04420523639863439,0.03591773741541115,0.025943471087717884,0.01909225679160776,0,1
case_00167,0.3307182961833325,0.25732357582784754,0.1114785764537927,0.19137142235441856,0.11051887065964379,0.04388285584267078,0.07152973748480126,0.09224716168174568,0.1048201911820338,0.028469514659240268,0.051808634997596276,0.0814806482538383,0.04268602592553663,0.020586790579227757,0.038572630336438866,0.05150905295004589,0.043729203884452617,0.015298605907706925,0.02247482593908681,0.02507611824784247,0.02346617261389726,0.02785655663417556,0.04098385539484505,0.0375203389501755,0.04122847515175156,0.017879120882685826,0,1
case_00169,0.27884560681066617,0.24840964503341345,0.11298594160563104,0.1895178152607282,0.08055736202040491,0.03809395556861399,0.05940621551624222,0.10177077436284208,0.12253600243466385,0.031088831064939364,0.0571807592438582,0.08048865488851585,0.030370214908532416,0.0149193752797203,0.030972877108415946,0.040580943728654076,0.03797951055661859,0.010768014902412972,0.015910267350309457,0.023435795234170092,0.018044426075872744,0.02744580998161639,0.03991540314865798,0.03177048128184832,0.03719701503709535,0.018335377046094607,0,1
case_00170,0.20552603061210065,0.1652509480184105,0.09488226117766345,0.1708003807167356,0.07507616690970276,0.03502489685905277,0.06481207438373424,0.10507075707678336,0.09535304333323294,0.02795555150552282,0.05162487671475003,0.08746819136397795,0.04315066558838814,0.01722298399376525,0.03651996635399458,0.047590680437597475,0.04127519053764832,0.014835091016802016,0.02512206742286854,0.030175219577680615,0.023710260932066195,0.03304918051036831,0.042087152094164,0.03251526599392413,0.05236456687153821,0.022369310805316553,0,2
case_00171,0.19801033434488535,0.3083333965083801,0.11241780158076942,0.17585083299201734,0.06633462715829007,0.03879114343214798,0.05835832077174364,0.09616707942168809,0.16255132460315655,0.031009023479740293,0.05635012263130284,0.0897269895478422,0.030984534611968945,0.018794971242377233,0.030076051828671718,0.04547555426200378,0.036636067576674175,0.014802789572729737,0.020396640091485643,0.026328237002314667,0.022776362998218037,0.027114505950303965,0.038649533150064225,0.03936881520561223,0.06828384200173515,0.02440220697415635,1,3
case_00172,0.22383663492957212,0.19916080316861448,0.10243070602314994,0.1759084930278994,0.07208113185369862,0.04047804523702148,0.06578021916892098,0.11262423031450178,0.08488877981802444,0.029571253325312484,0.05308488192447172,0.08358104781381215,0.026595678744847723,0.01684643830526415,0.03642443970734038,0.05348196697317833,0.0407786602819574,0.01412509846770117,0.024631419276257092,0.025240868525078466,0.024770103443845937,0.030670012519586804,0.04033254627469726,0.033227364022200175,0.03270847278798037,0.01711468147448781,1,3
case_00173,0.3146157280459712,0.2052105993112759,0.10942065784415185,0.1731272372076848,0.12072030036900375,0.04647219184697677,0.0694966620354235,0.09661815779241663,0.10343464288716928,0.030164479819738712,0.050767070563522095,0.08305742058538067,0.05263371818205846,0.02268163671110841,0.03269003463836589,0.04510255256556596,0.03757994546046993,0.017546216132284312,0.021806019892148924,0.026328484580200432,0.026939248552967,0.03143979832954247,0.040302081388993216,0.034795605588143624,0.04038140022129704,0.01976672084695266,0,1
case_00174,0.3045738324039089,0.21852537215737047,0.14247338127943743,0.26724941720165685,0.09388131232261043,0.049067875236044174,0.07678511168357947,0.13662330365608677,0.07451253450979613,0.029369462408354332,0.06389141759819127,0.10374407255855592,0.03702459838256853,0.022689691529564845,0.04884901211642757,0.05902127885827595,0.05416658385613243,0.013106970695383783,0.017565149437670367,0.021308371267387712,0.024410009946142744,0.03875805336713778,0.05196457918555002,0.044701967277784506,0.027497948603787046,0.012676763567285192,0,1
case_00176,0.3769626352722882,0.24728721227095715,0.116720013725035,0.17959410817903768,0.14098535281419564,0.04854254484250186,0.0714904921213204,0.11998148527198427,0.127091187955189,0.0331482586191082,0.06629133517695192,0.09433539577664225,0.06567866954990749,0.019643621280415455,0.03728704374725146,0.055297976376903556,0.045821540088801564,0.01885066986380209,0.0274992804020692,0.030972347803970488,0.0291908499038066,0.03338517358146577,0.047575164133893656,0.04336038113198345,0.04546778117010704,0.021600852525058802,0,0
case_00177,0.21332956605162856,0.2064846180371793,0.09597588099651568,0.16166030032939127,0.08424208930602177,0.041136888408348726,0.06502628901511605,0.11568396003321163,0.10302567836852934,0.0351119119487371,0.05284372398938194,0.07913261958507037,0.035692733937368715,0.02078860924198344,0.03753997016908441,0.04951700713236031,0.045217014651898306,0.017015206387413825,0.022441402924506085,0.026521422453449704,0.025280103217098737,0.026444829112181586,0.043945527196447814,0.0358958651897775,0.03393495869410551,0.018545523716697928,1,3
case_00178,0.2965068570195707,0.1728740247907079,0.08737919138262312,0.167728639201981,0.11277775421519277,0.03679864514453323,0.06397091997961733,0.10664120336648555,0.07657657426923374,0.02395077431093609,0.05206757585462008,0.08677277923148682,0.04912255580012834,0.01747482726234791,0.03614536820705188,0.04967638753062538,0.049770795808209284,0.010725658808168928,0.017560492412267096,0.023190646172818095,0.024412304310170475,0.029915915890996597,0.03785242626669554,0.03727290192767213,0.028283485489579607,0.014032247156217955,1,4
case_00179,0.29992315865398766,0.29316878999706114,0.12323794550103856,0.19061304860442224,0.10528522782321942,0.049450617841712285,0.07210931304683552,0.1049959970924453,0.1212059713463941,0.033124254235647826,0.06274171285104066,0.0923802732126123,0.04076312263533239,0.019358302707095137,0.03496577483306931,0.04928150507138539,0.04619639435079851,0.016903686422767253,0.022351734909718056,0.030259071646444827,0.025930150970604325,0.03525395976070519,0.048164309861788705,0.04105370223872557,0.04772063321612823,0.020606366306541557,1,4
case_00180,0.26800707382950123,0.17089773858602772,0.09932654887969468,0.16462351735848807,0.1067921917281394,0.0443003361868648,0.07183995684427187,0.09763728227915353,0.08520243538780632,0.03681605243105433,0.05460247460414344,0.08518451587117672,0.06150345205529599,0.02547213615048965,0.042132215537960795,0.05695259061060356,0.04818736875384042,0.024588479453118543,0.035613048006820434,0.03691476344154978,0.03454995069955946,0.0346466960270135,0.04992901515156171,0.04751933532064956,0.03833066990751242,0.025403678730778458,1,4
case_00182,0.2811642505455421,0.19526822997929838,0.11782360495666636,0.22304050982057808,0.08091974774784372,0.04719324536498342,0.08694912298351225,0.16103030851892625,0.09832041796337719,0.03546067022099723,0.09212148602462106,0.11130324008764733,0.04137396557690733,0.018572189562430487,0.050832776880692106,0.08680905366033828,0.059946076170529446,0.01798697520061833,0.03311082953822046,0.038727823253566815,0.031236613719830747,0.04237899519849155,0.06066117501352456,0.054315245839376795,0.03421929122446693,0.017849729545917556,0,1
case_00184,0.25966243557767293,0.24352793843021414,0.10493935297961181,0.1841146925557325,0.09214708899287843,0.04010502646624673,0.0624915994262203,0.10647851054685209,0.14828132797636256,0.031727308820868806,0.050552215644504656,0.08135606535427847,0.0308936030962466,0.018451693832278234,0.03060447481149419,0.04162621329384653,0.04205869344305163,0.017777512570639083,0.024118841278124754,0.024920242357236503,0.02041123651528627,0.030399678811232754,0.031423009987735825,0.03444058530280687,0.05706756919562865,0.025077006113363894,1,4
case_00185,0.22332570247066338,0.18565797357534636,0.08818072051926198,0.14825742390463176,0.07107063844429022,0.04028070858771534,0.06682583022085245,0.11802631148494346,0.10095250383882316,0.035180986178870596,0.058267638968199184,0.07691812930559286,0.032620887842300314,0.017476899659995312,0.031201632672003272,0.04421901111996928,0.041784889375712383,0.019881449719799882,0.0323495040622238,0.03397819731814071,0.024251032929088163,0.03494021668494645,0.049668465038280304,0.04191753563089708,0.043135571874523826,0.021543472081444307,0,1
case_00187,0.21092575552404316,0.2290524521582201,0.0957138155358299,0.1711949515693262,0.07059611274034432,0.036706900463513596,0.05818546445304034,0.10693647841254016,0.09613390398499315,0.02761120481507228,0.047763690425333336,0.07595838082560157,0.028024267174580383,0.01722963338086143,0.03737794751717625,0.0527464557603588,0.03985324402498945,0.01336683676804108,0.019169825504374183,0.026910335297633346,0.020837019255822525,0.026882531874201476,0.04080473279448091,0.028754517357326988,0.036985574985468034,0.014380462251133848,0,2
case_00189,0.2362791481982101,0.22103615340595117,0.08355634124824467,0.1487459719077983,0.06969059235450804,0.03521772801769611,0.05715338481314219,0.08248273255229853,0.12661297846304603,0.026525095570186192,0.04982187795578115,0.07638616980072951,0.028382798370452586,0.014243305169556016,0.027030478869585994,0.0388963042734265,0.035668136220699316,0.011209041824407923,0.017951266359178347,0.022878091897769518,0.020722055610842248,0.02624101915487905,0.03843101151718663,0.032359601398237924,0.05503684146758158,0.01859740408952225,1,4
case_00190,0.24088544574639678,0.2394165746872135,0.08957939044207303,0.15366910085243968,0.09442772525370245,0.03522854034157005,0.05682403792770273,0.09599473106450908,0.12711394804634413,0.02985403849388775,0.05605999976642305,0.08399179660066342,0.03934319089443366,0.015517191569348054,0.028204111165680692,0.039953692349269626,0.03830949346110947,0.014567753854582765,0.01872137231295182,0.030503960324158336,0.020525579081259973,0.030112450046466073,0.039209003680339166,0.030192874442087483,0.059039236792163725,0.02000264976635135,0,2
case_00192,0.27283690859704474,0.27833544269692023,0.11001675709577002,0.1726143241256898,0.10188144167778718,0.03811247695562114,0.056905341651677106,0.10689963199340084,0.14916685431362975,0.03314277135407071,0.06241768889014556,0.09215535297196249,0.03192753530170388,0.016071926105411354,0.03742700208723522,0.040990232659696084,0.03947624266512094,0.01382987677894953,0.022006504622330336,0.02708327058514502,0.02337321138636991,0.03172524496038991,0.03644454900768393,0.03740676899794882,0.059226602028690754,0.025085191123639574,1,3
case_00193,0.3681680882418125,0.2013946728205309,0.12558953416906066,0.22595865060012538,0.10840006496443721,0.0548782507574005,0.08698594379114616,0.14323710783406776,0.08681186238876668,0.03486528595723887,0.07510136863104182,0.11470949347476894,0.03661323918817127,0.024166491483969543,0.04518023226152254,0.07073002249646337,0.06266629977331425,0.018710681643728647,0.03131509377533191,0.03171202515500595,0.03482409411934564,0.04536734565157958,0.05829766418972675,0.04719987447630446,0.033487696437685455,0.023880790872359968,0,1
case_00194,0.28807165648455657,0.2322649715811321,0.10852222330815005,0.1880104415717214,0.1362635644508753,0.0394392340397806,0.06400262702333454,0.10739179121883242,0.13515870118114115,0.030533266289241842,0.05715579656323648,0.08527394271095531,0.04982329085716381,0.014176812365740206,0.029706787277733945,0.04100270546283847,0.03977803583930645,0.012053048709941628,0.018211161244779263,0.027000135638532735,0.02368052597426677,0.03110784760771806,0.04100258167389558,0.03423040448352963,0.04782028758374022,0.02242203208923566,1,3
case_00196,0.2331885566154621,0.21081149406116997,0.1168894679821009,0.2068002371557105,0.07700048736987392,0.04393798033951566,0.07648404843729861,0.11666618687779835,0.10441497448035451,0.03420481005244074,0.06949520217961423,0.09911808829986524,0.026140058600490353,0.017981056808572825,0.03744834073983921,0.060941757592633206,0.047892832172858946,0.014486331677395829,0.022806789466663962,0.030942585100373534,0.02472450856131157,0.03947656280893878,0.051979182012227,0.042743391429106284,0.04293454716843635,0.02093444755675458,0,1
case_00197,0.33612242627420824,0.20603083338404413,0.10512044339730951,0.17214114302577876,0.11591495873781582,0.04228620471433369,0.06792171665793485,0.11057198892189699,0.12649834136475993,0.04235054508454767,0.06995020337925714,0.10623678915864293,0.05171569511299009,0.02120635423840022,0.04304628162944084,0.05424679482254195,0.050829396161975904,0.018829469940185854,0.027681371802770638,0.035806376455527436,0.026843011187037257,0.03938943246748005,0.04827919880654482,0.04245827561353726,0.055709493508917594,0.025324370569935195,1,3
case_00198,0.24418132208230145,0.2359093009855239,0.09620278186025175,0.151669508177822,0.06667769327346934,0.0404612526266306,0.0635574563731909,0.10922285165057956,0.15874880146691775,0.031720496160425556,0.05684914147160432,0.0800731252873184,0.03164229356289984,0.01708838059270758,0.033181167269288304,0.0506502564872748,0.04133517695193991,0.013932583184291428,0.019924171845142308,0.028711142138596216,0.020064868650199207,0.028100431523132612,0.03910198600491727,0.03558869146516045,0.06851457605411664,0.02470424559193548,1,3
case_00199,0.21967580683242569,0.13271889795126396,0.08112270185400663,0.15159991318041147,0.10394969026128312,0.03251236975951887,0.05149239266576637,0.09071283615186243,0.05564706119585786,0.022811992870849646,0.043203540541339805,0.07150980319641148,0.047968851389547096,0.019735276321166065,0.03144007365322579,0.054788204972907456,0.04247057340472591,0.013843836116552682,0.020459166313398624,0.023426261351275308,0.023712459252948574,0.02940309031497849,0.03516951435873195,0.03476407995925652,0.022025455002053346,0.015914786713871035,1,4
case_00200,0.21781740185005222,0.2530611725001822,0.09152498552608457,0.14830212451876834,0.07950086181008324,0.04764899356686791,0.09248389736356527,0.10085903891835578,0.10041019728576778,0.029813751595852898,0.05877350034903359,0.07871201036863014,0.030005470788302308,0.0191514663235681,0.03386617899628441,0.06664189692605248,0.03938213318843367,0.015691890849295943,0.020209422121114828,0.029129717374647215,0.023169841093243833,0.027764438452035148,0.060727325263455305,0.034442691849128126,0.04111711632615997,0.019648323125953212,0,1
case_00201,0.32134998313396995,0.20984657205708265,0.11056053204180315,0.18356004979423032,0.12085696336195607,0.05009559238285143,0.06699213426275095,0.12535524865459347,0.08639557297957492,0.032954398731663594,0.061854628480526745,0.0894184733534824,0.0715765851968094,0.026230947430370334,0.04232606902252904,0.05327719445013018,0.043969610548716585,0.019664183050688157,0.02392943565833213,0.027751158886471835,0.027498576085669985,0.03835149206142363,0.04830161314237668,0.038837726491933344,0.03209416802458868,0.017314819382199944,0,1
case_00202,0.3437144960506034,0.1709077953704916,0.08269459092518112,0.15409104186716208,0.08704224641724063,0.04080986790131879,0.06875677125517617,0.1078558716971488,0.07744524823593071,0.028296993424399643,0.061788008686329866,0.08205966463133739,0.04461406859116299,0.022327788152144885,0.03638852810814912,0.05953497735977067,0.058323049460188,0.015270932676094272,0.02348149256272615,0.029715503726747226,0.030293373989378525,0.031124956093342517,0.04772399686050751,0.03794515699067405,0.031125799138729454,0.019421904612235988,0,0
case_00203,0.28329704012271123,0.21893940775408474,0.09912806824981284,0.14644860279676272,0.09073401686684959,0.040475624949758746,0.059653870236541715,0.0958671772303199,0.13446723322048562,0.027901652092354123,0.05361089529149206,0.08102068269072699,0.030712100760169968,0.01849793327103247,0.03161031332979143,0.044819212481039795,0.041165312910787205,0.014270307166297253,0.018966297273631336,0.0259709500987477,0.020933327053392195,0.024640936084814918,0.044175130074006315,0.03293980871073936,0.05231886314010579,0.020379471845681865,1,4
case_00204,0.3678514275887273,0.24466046212580822,0.11683090300636047,0.20587528617442447,0.12033756203191984,0.049861661160875974,0.0909726819487446,0.12003367298287368,0.08981184046531802,0.0248318463805513,0.058992470183256124,0.08755446798858914,0.047074399442639005,0.022188598157323897,0.04539860449395182,0.056942661883666805,0.051643107838028994,0.013925505871625419,0.02048439578053519,0.02456849180742578,0.027661192070787193,0.03533998880743064,0.04503728164398818,0.03804887505048026,0.027662086339184978,0.01116677430328679,0,1
case_00205,0.3401923335270928,0.2016703721392717,0.10323255103502241,0.16703513085805988,0.12511507249387832,0.045186174130781354,0.0687492798898391,0.12502148805305227,0.08223927811888888,0.03369537800089153,0.050348044991834005,0.0936155758794803,0.04499403234849239,0.021375684706523207,0.050256099687355234,0.056754438661707984,0.049298891014985316,0.015427348542606299,0.021046049691647698,0.033242528167704385,0.02868648466174747,0.034536528136424216,0.04753009642151265,0.04333227250477858,0.03369638111818739,0.01838805350987923,0,0
case_00206,0.29094909204481373,0.15291426149019213,0.09283565431625236,0.17521730679380354,0.11226343250039936,0.04646362479841183,0.07955195676340779,0.11318143422654654,0.05144508394666059,0.024944052520114068,0.05342683820774917,0.07833926905583083,0.0476219350113855,0.020674136484190496,0.046352257435651766,0.05953732934968561,0.047124794348148584,0.0135063319666351,0.020520736372442377,0.024356488302679093,0.02490128344034501,0.03092116961325327,0.04599184379413076,0.039096710034799545,0.03720606443567916,0.009909408391640461,0,1
case_00208,0.2525721122669071,0.19674258190064278,0.10971932214609117,0.19559884036567218,0.10751553747588165,0.04923691970902323,0.0811206443964041,0.11326956341671689,0.0897128946826895,0.030234132443036424,0.059096679130249664,0.08873367292140606,0.034821165870558606,0.020494401341988232,0.04511100436235648,0.05150778944911154,0.04806780144075987,0.01679009192618122,0.02485232918201563,0.033515440100938,0.026812136517246395,0.035076450685182885,0.05064736665574591,0.04412073550506605,0.03509354209647041,0.018136461020620515,0,1
case_00209,0.187298031936796,0.27804705714582517,0.10279823112601086,0.16183884667088336,0.06979524950284652,0.04129699019734996,0.06016583996142019,0.10634008889719385,0.14578350614952734,0.03180574832481972,0.051919165717845765,0.08020033763476858,0.03306953098572127,0.01987497427751137,0.031212248641002287,0.04423139001425842,0.03997804035376113,0.016359217831795506,0.020695665088793017,0.02529014292722569,0.02127560348048748,0.029172716957965087,0.037101962203291546,0.03178024139970767,0.05807979565023753,0.02074027819695273,0,1
case_00210,0.34678821818844424,0.15822856349437098,0.08592084665216987,0.16550427995574604,0.11219692795797692,0.037953023991424036,0.06376144774532355,0.10050597577889196,0.040961688636898995,0.016656705071631264,0.03704335881029298,0.06738753322068368,0.04970494862775942,0.019884352357081473,0.03656879042050471,0.05341931696232246,0.04667189756053483,0.009331389795706897,0.014574581455070885,0.015773511515649957,0.02359494939747055,0.02710147182833433,0.03393624994083742,0.030734122386251943,0.016010743420387157,0.0069810107377431515,1,4
case_00211,0.41455547612574006,0.2136351625343698,0.1019132426303576,0.17846696289958303,0.169145792094541,0.05621526524948304,0.08487156888637826,0.1228268723017852,0.08247272699084549,0.03212752487611372,0.053221728466546284,0.08560590196994819,0.07294057714127382,0.033850822764489495,0.061525145000391676,0.0656756772723569,0.05878621646147751,0.023878709937544117,0.03516409539104227,0.03300999704135889,0.03796476686666177,0.04027189822984885,0.04684890721170136,0.0452393649589666,0.027852704236901074,0.016314907793116652,0,0
