SubjectId,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth
case_00269,231.87141279523172,5370.469389091056,254.0,254.0,-2.8683112372484185,9.154137731270735,0.6264306210670226,0.7427476189779886,0.0,255.0,0.0687336884628538,254.0,254.0,254.0,255.0,1.0
case_00270,204.5800015318627,10301.28845535233,254.0,254.0,-1.531915385772635,3.3190689144820964,0.471143211221899,1.0038678656236049,0.0,255.0,0.0779029100164858,0.0,254.0,254.0,255.0,255.0
case_00271,199.75457720588233,10999.905038344805,254.0,254.0,-1.391018545412888,2.9105768944490586,0.5247118811592795,0.934028855869521,0.0,255.0,0.07978479228580053,0.0,254.0,254.0,254.0,254.0
case_00272,233.3479032976827,5052.570575134205,254.0,254.0,-3.000347684113088,9.923147407861425,0.6926171105622805,0.6345212366702048,0.0,255.0,0.0682987814558499,254.0,254.0,254.0,254.0,0.0
case_00273,204.44578306038323,10301.401563702302,254.0,254.0,-1.5306100979713277,3.3150610450844824,0.5695086849269482,0.8510165471011638,0.0,255.0,0.07795405320638044,0.0,254.0,254.0,254.0,254.0
case_00274,217.3176336898396,8167.261585468067,254.0,254.0,-2.0038433733881917,4.97440881965648,0.6202352063116627,0.772166449165292,0.0,255.0,0.07333678901204767,0.0,254.0,254.0,254.0,254.0
case_00275,225.85194908645278,6580.340571156105,254.0,254.0,-2.4433537550488498,6.913954182524098,0.6200031385757799,0.7581822564528853,0.0,255.0,0.07056559624556809,1.0,254.0,254.0,255.0,254.0
case_00276,208.68578111073973,9646.968332066788,254.0,254.0,-1.6683149328806457,3.752035596986173,0.5437085228866478,0.8780990929809998,0.0,255.0,0.07637021250648607,0.0,254.0,254.0,255.0,255.0
case_00277,204.18251866087348,10355.149605568085,254.0,254.0,-1.5204096608561224,3.2842197322497086,0.49580279582021075,0.9775818264242073,0.0,255.0,0.07805456390211152,0.0,254.0,254.0,255.0,255.0
case_00278,199.47971827651514,11056.950341128237,254.0,254.0,-1.3820685402551482,2.8859789682940375,0.46399433734456996,1.0182683510712796,0.0,255.0,0.0798947260814612,0.0,254.0,254.0,255.0,255.0
case_00279,172.353430258467,14193.221562737503,254.0,254.0,-0.7638098908857882,1.5709778260194953,0.4235939375066883,1.0879530538920819,0.0,255.0,0.0924691630831426,0.0,0.0,254.0,254.0,254.0
case_00280,196.62590017825312,11455.323932807769,254.0,254.0,-1.3047736218987294,2.6800257552558944,0.4697278270821276,0.9987340220139487,0.0,255.0,0.08105431398437868,0.0,254.0,254.0,255.0,255.0
case_00281,209.51014636252228,9503.445578066854,254.0,254.0,-1.6964021628407764,3.8457852483078314,0.5561734263130237,0.8893206641102882,0.0,255.0,0.07606971656127938,0.0,254.0,254.0,254.0,254.0
case_00282,202.60733149509807,10586.1918091948,254.0,254.0,-1.4735261445227177,3.1449872939502272,0.5230388242130065,0.9291213673706383,0.0,255.0,0.07866140545311323,0.0,254.0,254.0,255.0,255.0
case_00283,206.62980573195188,9976.301092697022,254.0,254.0,-1.599131913353708,3.5277995491143415,0.5256081574796063,0.912383184007373,0.0,255.0,0.07713009937774323,0.0,254.0,254.0,255.0,255.0
case_00284,214.03652517825307,8745.486625546535,254.0,254.0,-1.8664940390770868,4.446988704651745,0.596923489803813,0.8086108645009669,0.0,255.0,0.07446101751668938,0.0,254.0,254.0,254.0,254.0
case_00285,186.95387547348483,12693.24462063081,254.0,254.0,-1.0680059181892378,2.123034635850177,0.4487609664587158,1.0197536697649838,0.0,255.0,0.08524764415899784,0.0,1.0,254.0,255.0,255.0
case_00286,219.22681887811942,7855.469669218452,254.0,254.0,-2.0848091420378965,5.302956596095535,0.4840322744476394,0.964418996028561,0.0,255.0,0.0726981193818705,0.0,254.0,254.0,255.0,255.0
case_00287,204.46823320521392,10314.34016626404,254.0,254.0,-1.5303173533406993,3.314188299849672,0.5140507146534323,0.9227216041065514,0.0,255.0,0.07794549402945018,0.0,254.0,254.0,255.0,255.0
case_00288,221.515707024287,7398.1448666737615,254.0,254.0,-2.2040935469735095,5.810481826232963,0.6632754917896743,0.6991450555219375,0.0,255.0,0.07194694075920248,0.0,254.0,254.0,254.0,254.0
case_00289,211.47206592580213,9195.097931560918,254.0,254.0,-1.766468170750359,4.086498198507236,0.523277256387931,0.9153156548171381,0.0,255.0,0.07536398427251888,0.0,254.0,254.0,255.0,255.0
case_00290,218.1368981172014,8025.163478432117,254.0,254.0,-2.040822684870396,5.122809553781525,0.6186165089521456,0.7615494421196926,0.0,255.0,0.0730613554518701,0.0,254.0,254.0,254.0,254.0
case_00291,211.8225863413547,9130.285017494083,254.0,254.0,-1.780336707561491,4.135285729145826,0.5521532071605219,0.8720072804162888,0.0,255.0,0.07523927323229804,0.0,254.0,254.0,255.0,255.0
case_00292,215.98462747883246,8412.66760697463,254.0,254.0,-1.9458831035257587,4.747284469359398,0.5846552519904364,0.8161996224221613,0.0,255.0,0.07378940638759658,0.0,254.0,254.0,255.0,255.0
case_00293,200.70745334781643,10866.356748970073,254.0,254.0,-1.418874221016136,2.9881978564739007,0.539953892005962,0.8788839637798866,0.0,255.0,0.07940600702501324,0.0,254.0,254.0,254.0,254.0
case_00294,206.06557834781643,10065.340823818495,254.0,254.0,-1.5805013025108106,3.469045344968476,0.5163854772646177,0.9272594813159096,0.0,255.0,0.0773412890124165,0.0,254.0,254.0,255.0,255.0
case_00295,220.829935801025,7546.250317524859,254.0,254.0,-2.166067499939231,5.645656453475755,0.5635667962098446,0.8382837502986538,0.0,255.0,0.07217036672450662,0.0,254.0,254.0,255.0,255.0
case_00296,192.91117995209444,11940.898730393912,254.0,254.0,-1.210708855380129,2.4453865670131885,0.5145727533974055,0.9171370449737283,0.0,255.0,0.08261510532705751,0.0,254.0,254.0,254.0,254.0
case_00297,207.33345560383248,9860.207399807292,254.0,254.0,-1.6223720135851762,3.602065911922009,0.5396051557223673,0.8967275116605038,0.0,255.0,0.07686833465488543,0.0,254.0,254.0,255.0,255.0
case_00298,206.03308475378788,10064.357873827461,254.0,254.0,-1.5803479549664485,3.468552373147374,0.5470942170499963,0.8763197168967363,0.0,255.0,0.07735348655073818,0.0,254.0,254.0,254.0,254.0
case_00299,220.74842747326204,7555.249604452685,254.0,254.0,-2.163049510200358,5.632675076913788,0.5901563627315677,0.8029039741557087,0.0,255.0,0.07219701464210715,0.0,254.0,254.0,255.0,255.0
